com.sun.tools.javac.resources.compiler#getContents()->Object[][]:::compiler get contents
com.sun.tools.javac.resources.CompilerProperties.Notes#DeferredMethodInst(Symbol, Type, Type)->Note:::compiler.note.deferred.method.inst=\    Deferred instantiation of method {0}\n\    instantiated signature: {1}\n\    target-type: {2}
com.sun.tools.javac.resources.CompilerProperties.Warnings#SourceNoBootclasspath(String)->Warning:::compiler.warn.source.no.bootclasspath=\    bootstrap class path not set in conjunction with -source {0}
com.sun.tools.javac.resources.CompilerProperties.Warnings#SourceTargetConflict(String, Target)->Warning:::compiler.warn.source.target.conflict=\    source release {0} requires target release {1}
com.sun.tools.javac.resources.CompilerProperties.Warnings#StaticNotQualifiedByType(KindName, Symbol)->Warning:::compiler.warn.static.not.qualified.by.type=\    static {0} should be qualified by type name, {1}, instead of by an expression
com.sun.tools.javac.resources.CompilerProperties.Warnings#SunProprietary(Symbol)->Warning:::compiler.warn.sun.proprietary=\    {0} is internal proprietary API and may be removed in a future release
com.sun.tools.javac.resources.CompilerProperties.Warnings#TargetDefaultSourceConflict(String, Target)->Warning:::compiler.warn.target.default.source.conflict=\    target release {0} conflicts with default source release {1}
com.sun.tools.javac.resources.CompilerProperties.Warnings#TryResourceNotReferenced(Symbol)->Warning:::compiler.warn.try.resource.not.referenced=\    auto-closeable resource {0} is never referenced in body of corresponding try statement
com.sun.tools.javac.resources.CompilerProperties.Warnings#TryResourceThrowsInterruptedExc(Type)->Warning:::compiler.warn.try.resource.throws.interrupted.exc=\    auto-closeable resource {0} has a member method close() that could throw InterruptedException
com.sun.tools.javac.resources.CompilerProperties.Warnings#UncheckedAssignToVar(Symbol, Type)->Warning:::compiler.warn.unchecked.assign.to.var=\    unchecked assignment to variable {0} as member of raw type {1}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UncheckedCallMbrOfRawType(Symbol, Type)->Warning:::compiler.warn.unchecked.call.mbr.of.raw.type=\    unchecked call to {0} as a member of the raw type {1}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UncheckedGenericArrayCreation(Type)->Warning:::compiler.warn.unchecked.generic.array.creation=\    unchecked generic array creation for varargs parameter of type {0}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UncheckedMethInvocationApplied(KindName, Name, Object, Object, KindName, Symbol)->Warning:::compiler.warn.unchecked.meth.invocation.applied=\    unchecked method invocation: {0} {1} in {4} {5} is applied to given types\n\    required: {2}\n\    found: {3}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UncheckedVarargsNonReifiableType(Type)->Warning:::compiler.warn.unchecked.varargs.non.reifiable.type=\    Possible heap pollution from parameterized vararg type {0}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UnexpectedArchiveFile(Path)->Warning:::compiler.warn.unexpected.archive.file=\    Unexpected extension for archive file: {0}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UnknownEnumConstant(JavaFileObject, Symbol, Name)->Warning:::compiler.warn.unknown.enum.constant=\    unknown enum constant {1}.{2}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UnknownEnumConstantReason(JavaFileObject, Symbol, Name, JCDiagnostic)->Warning:::compiler.warn.unknown.enum.constant.reason=\    unknown enum constant {1}.{2}\n\    reason: {3}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UnknownEnumConstantReason(JavaFileObject, Symbol, Name, Fragment)->Warning:::compiler.warn.unknown.enum.constant.reason=\    unknown enum constant {1}.{2}\n\    reason: {3}
com.sun.tools.javac.resources.CompilerProperties.Warnings#UnreachableCatch(List)->Warning:::compiler.warn.unreachable.catch=\    unreachable catch clause\n\    thrown type {0} has already been caught
com.sun.tools.javac.resources.CompilerProperties.Warnings#UnreachableCatch1(List)->Warning:::compiler.warn.unreachable.catch.1=\    unreachable catch clause\n\    thrown types {0} have already been caught
com.sun.tools.javac.resources.CompilerProperties.Warnings#VarargsRedundantTrustmeAnno(Symbol, JCDiagnostic)->Warning:::compiler.warn.varargs.redundant.trustme.anno=\    Redundant {0} annotation
com.sun.tools.javac.resources.CompilerProperties.Warnings#VarargsRedundantTrustmeAnno(Symbol, Fragment)->Warning:::compiler.warn.varargs.redundant.trustme.anno=\    Redundant {0} annotation
com.sun.tools.javac.resources.CompilerProperties.Warnings#VarargsUnsafeUseVarargsParam(Symbol)->Warning:::compiler.warn.varargs.unsafe.use.varargs.param=\    Varargs method could cause heap pollution from non-reifiable varargs parameter {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#AnachronisticModuleInfo(String, String)->Fragment:::compiler.misc.anachronistic.module.info=\    module declaration found in version {0}.{1} classfile
com.sun.tools.javac.resources.CompilerProperties.Fragments#AnonymousClass(Name)->Fragment:::compiler.misc.anonymous.class=\    
com.sun.tools.javac.resources.CompilerProperties.Fragments#ApplicableMethodFound(int, Symbol, Void)->Fragment:::compiler.misc.applicable.method.found=\
com.sun.tools.javac.resources.CompilerProperties.Fragments#ApplicableMethodFound1(int, Symbol, JCDiagnostic)->Fragment:::compiler.misc.applicable.method.found.1=\    ({2})
com.sun.tools.javac.resources.CompilerProperties.Fragments#ApplicableMethodFound1(int, Symbol, Fragment)->Fragment:::compiler.misc.applicable.method.found.1=\    ({2})
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFile(Name)->Fragment:::compiler.misc.bad.class.file=\    class file is invalid for class {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFileHeader(File, JCDiagnostic)->Fragment:::compiler.misc.bad.class.file.header=\    bad class file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the classpath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFileHeader(File, Fragment)->Fragment:::compiler.misc.bad.class.file.header=\    bad class file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the classpath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFileHeader(JavaFileObject, JCDiagnostic)->Fragment:::compiler.misc.bad.class.file.header=\    bad class file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the classpath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFileHeader(JavaFileObject, Fragment)->Fragment:::compiler.misc.bad.class.file.header=\    bad class file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the classpath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFileHeader(Path, JCDiagnostic)->Fragment:::compiler.misc.bad.class.file.header=\    bad class file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the classpath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadClassFileHeader(Path, Fragment)->Fragment:::compiler.misc.bad.class.file.header=\    bad class file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the classpath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadConstPoolEntry(File, String, int)->Fragment:::compiler.misc.bad.const.pool.entry=\    bad constant pool entry in {0}\n\    expected {1} at index {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadConstPoolEntry(JavaFileObject, String, int)->Fragment:::compiler.misc.bad.const.pool.entry=\    bad constant pool entry in {0}\n\    expected {1} at index {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadConstPoolEntry(Path, String, int)->Fragment:::compiler.misc.bad.const.pool.entry=\    bad constant pool entry in {0}\n\    expected {1} at index {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadConstantRange(String, Symbol, Type)->Fragment:::compiler.misc.bad.constant.range=\    constant value ''{0}'' for {1} is outside the expected range for {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadConstantValue(String, Symbol, String)->Fragment:::compiler.misc.bad.constant.value=\    bad constant value ''{0}'' for {1}, expected {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadEnclosingMethod(Symbol)->Fragment:::compiler.misc.bad.enclosing.method=\    bad enclosing method attribute for class {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadInstanceMethodInUnboundLookup(Kind, Symbol)->Fragment:::compiler.misc.bad.instance.method.in.unbound.lookup=\    unexpected instance {0} {1} found in unbound lookup
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadIntersectionTargetForFunctionalExpr(JCDiagnostic)->Fragment:::compiler.misc.bad.intersection.target.for.functional.expr=\    bad intersection type target for lambda or method reference\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadIntersectionTargetForFunctionalExpr(Fragment)->Fragment:::compiler.misc.bad.intersection.target.for.functional.expr=\    bad intersection type target for lambda or method reference\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadSourceFileHeader(File, JCDiagnostic)->Fragment:::compiler.misc.bad.source.file.header=\    bad source file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the sourcepath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadSourceFileHeader(File, Fragment)->Fragment:::compiler.misc.bad.source.file.header=\    bad source file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the sourcepath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadSourceFileHeader(JavaFileObject, JCDiagnostic)->Fragment:::compiler.misc.bad.source.file.header=\    bad source file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the sourcepath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadSourceFileHeader(JavaFileObject, Fragment)->Fragment:::compiler.misc.bad.source.file.header=\    bad source file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the sourcepath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadSourceFileHeader(Path, JCDiagnostic)->Fragment:::compiler.misc.bad.source.file.header=\    bad source file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the sourcepath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadSourceFileHeader(Path, Fragment)->Fragment:::compiler.misc.bad.source.file.header=\    bad source file: {0}\n\    {1}\n\    Please remove or make sure it appears in the correct subdirectory of the sourcepath.
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadStaticMethodInBoundLookup(Kind, Symbol)->Fragment:::compiler.misc.bad.static.method.in.bound.lookup=\    unexpected static {0} {1} found in bound lookup
com.sun.tools.javac.resources.CompilerProperties.Fragments#BadStaticMethodInUnboundLookup(Kind, Symbol)->Fragment:::compiler.misc.bad.static.method.in.unbound.lookup=\    unexpected static {0} {1} found in unbound lookup
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantAccessInnerClsConstr(Symbol, List, Type)->Fragment:::compiler.misc.cant.access.inner.cls.constr=\    cannot access constructor {0}({1})\n\    an enclosing instance of type {2} is not in scope
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplyDiamond1(JCDiagnostic, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.diamond.1=\    cannot infer type arguments for {0}\n\    reason: {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplyDiamond1(JCDiagnostic, Fragment)->Fragment:::compiler.misc.cant.apply.diamond.1=\    cannot infer type arguments for {0}\n\    reason: {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplyDiamond1(Fragment, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.diamond.1=\    cannot infer type arguments for {0}\n\    reason: {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplyDiamond1(Fragment, Fragment)->Fragment:::compiler.misc.cant.apply.diamond.1=\    cannot infer type arguments for {0}\n\    reason: {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplyDiamond1(Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.diamond.1=\    cannot infer type arguments for {0}\n\    reason: {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplyDiamond1(Type, Fragment)->Fragment:::compiler.misc.cant.apply.diamond.1=\    cannot infer type arguments for {0}\n\    reason: {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, List, List, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, List, List, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, List, JCDiagnostic, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, List, JCDiagnostic, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, List, Fragment, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, List, Fragment, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, JCDiagnostic, List, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, JCDiagnostic, List, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, JCDiagnostic, JCDiagnostic, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, JCDiagnostic, JCDiagnostic, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, JCDiagnostic, Fragment, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, JCDiagnostic, Fragment, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, Fragment, List, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, Fragment, List, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, Fragment, JCDiagnostic, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, Fragment, JCDiagnostic, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, Fragment, Fragment, Kind, Type, JCDiagnostic)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbol(Kind, Name, Fragment, Fragment, Kind, Type, Fragment)->Fragment:::compiler.misc.cant.apply.symbol=\    {0} {1} in {4} {5} cannot be applied to given types\n\    required: {2}\n\    found: {3}\n\    reason: {6}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantApplySymbols(Kind, Name, List)->Fragment:::compiler.misc.cant.apply.symbols=\    no suitable {0} found for {1}({2})
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantHide(Symbol, Symbol, Symbol, Symbol)->Fragment:::compiler.misc.cant.hide=\    {0} in {1} cannot hide {2} in {3}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantImplement(Symbol, Symbol, Symbol, Symbol)->Fragment:::compiler.misc.cant.implement=\    {0} in {1} cannot implement {2} in {3}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantOverride(Symbol, Symbol, Symbol, Symbol)->Fragment:::compiler.misc.cant.override=\    {0} in {1} cannot override {2} in {3}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantResolveArgs(KindName, Name, Void, List)->Fragment:::compiler.misc.cant.resolve.args=\    cannot find symbol\n\    symbol: {0} {1}({3})
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantResolveLocationArgs(KindName, Name, Void, List, JCDiagnostic)->Fragment:::compiler.misc.cant.resolve.location.args=\    cannot find symbol\n\    symbol:   {0} {1}({3})\n\    location: {4}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantResolveLocationArgs(KindName, Name, Void, List, Fragment)->Fragment:::compiler.misc.cant.resolve.location.args=\    cannot find symbol\n\    symbol:   {0} {1}({3})\n\    location: {4}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantResolveLocationArgsParams(KindName, Name, List, List, JCDiagnostic)->Fragment:::compiler.misc.cant.resolve.location.args.params=\    cannot find symbol\n\    symbol:   {0} <{2}>{1}({3})\n\    location: {4}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CantResolveLocationArgsParams(KindName, Name, List, List, Fragment)->Fragment:::compiler.misc.cant.resolve.location.args.params=\    cannot find symbol\n\    symbol:   {0} <{2}>{1}({3})\n\    location: {4}
com.sun.tools.javac.resources.CompilerProperties.Fragments#CapturedType(int)->Fragment:::compiler.misc.captured.type=\    CAP#{0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#ClashesWith(Symbol, Symbol, Symbol, Symbol)->Fragment:::compiler.misc.clashes.with=\    {0} in {1} clashes with {2} in {3}
com.sun.tools.javac.resources.CompilerProperties.Fragments#ClassFileNotFound(Name)->Fragment:::compiler.misc.class.file.not.found=\    class file for {0} not found
com.sun.tools.javac.resources.CompilerProperties.Fragments#CountError(int)->Fragment:::compiler.misc.count.error=\    {0} error
com.sun.tools.javac.resources.CompilerProperties.Fragments#CountErrorPlural(int)->Fragment:::compiler.misc.count.error.plural=\    {0} errors
com.sun.tools.javac.resources.CompilerProperties.Fragments#CountWarn(int)->Fragment:::compiler.misc.count.warn=\    {0} warning
com.sun.tools.javac.resources.CompilerProperties.Fragments#CountWarnPlural(int)->Fragment:::compiler.misc.count.warn.plural=\    {0} warnings
com.sun.tools.javac.resources.CompilerProperties.Fragments#Descriptor(Name, List, Type, List)->Fragment:::compiler.misc.descriptor=\    descriptor: {2} {0}({1})
com.sun.tools.javac.resources.CompilerProperties.Fragments#DescriptorThrows(Name, List, Type, List)->Fragment:::compiler.misc.descriptor.throws=\    descriptor: {2} {0}({1}) throws {3}
com.sun.tools.javac.resources.CompilerProperties.Fragments#Diamond(Symbol)->Fragment:::compiler.misc.diamond=\    {0}<>
com.sun.tools.javac.resources.CompilerProperties.Fragments#DiamondAndExplicitParams(Type)->Fragment:::compiler.misc.diamond.and.explicit.params=\    cannot use ''<>'' with explicit type parameters for constructor
com.sun.tools.javac.resources.CompilerProperties.Fragments#DiamondInvalidArg(List, JCDiagnostic)->Fragment:::compiler.misc.diamond.invalid.arg=\    type argument {0} inferred for {1} is not allowed in this context\n\    inferred argument is not expressible in the Signature attribute
com.sun.tools.javac.resources.CompilerProperties.Fragments#DiamondInvalidArg(List, Fragment)->Fragment:::compiler.misc.diamond.invalid.arg=\    type argument {0} inferred for {1} is not allowed in this context\n\    inferred argument is not expressible in the Signature attribute
com.sun.tools.javac.resources.CompilerProperties.Fragments#DiamondInvalidArgs(List, JCDiagnostic)->Fragment:::compiler.misc.diamond.invalid.args=\    type arguments {0} inferred for {1} are not allowed in this context\n\    inferred arguments are not expressible in the Signature attribute
com.sun.tools.javac.resources.CompilerProperties.Fragments#DiamondInvalidArgs(List, Fragment)->Fragment:::compiler.misc.diamond.invalid.args=\    type arguments {0} inferred for {1} are not allowed in this context\n\    inferred arguments are not expressible in the Signature attribute
com.sun.tools.javac.resources.CompilerProperties.Fragments#DiamondNonGeneric(Type)->Fragment:::compiler.misc.diamond.non.generic=\    cannot use ''<>'' with non-generic class {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#EqBounds(List)->Fragment:::compiler.misc.eq.bounds=\        equality constraints: {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#ExceptionMessage(String)->Fragment:::compiler.misc.exception.message=\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#ExplicitParamDoNotConformToBounds(Type, List)->Fragment:::compiler.misc.explicit.param.do.not.conform.to.bounds=\    explicit type argument {0} does not conform to declared bound(s) {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#FatalErrCantLocateCtor(Type)->Fragment:::compiler.misc.fatal.err.cant.locate.ctor=\    Fatal Error: Unable to find constructor for {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#FatalErrCantLocateField(Name)->Fragment:::compiler.misc.fatal.err.cant.locate.field=\    Fatal Error: Unable to find field {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#FatalErrCantLocateMeth(Name)->Fragment:::compiler.misc.fatal.err.cant.locate.meth=\    Fatal Error: Unable to find method {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#FeatureNotSupportedInSource(JCDiagnostic, String, String)->Fragment:::compiler.misc.feature.not.supported.in.source=\   {0} is not supported in -source {1}\n\    (use -source {2} or higher to enable {0})
com.sun.tools.javac.resources.CompilerProperties.Fragments#FeatureNotSupportedInSource(Fragment, String, String)->Fragment:::compiler.misc.feature.not.supported.in.source=\   {0} is not supported in -source {1}\n\    (use -source {2} or higher to enable {0})
com.sun.tools.javac.resources.CompilerProperties.Fragments#FeatureNotSupportedInSourcePlural(JCDiagnostic, String, String)->Fragment:::compiler.misc.feature.not.supported.in.source.plural=\   {0} are not supported in -source {1}\n\    (use -source {2} or higher to enable {0})
com.sun.tools.javac.resources.CompilerProperties.Fragments#FeatureNotSupportedInSourcePlural(Fragment, String, String)->Fragment:::compiler.misc.feature.not.supported.in.source.plural=\   {0} are not supported in -source {1}\n\    (use -source {2} or higher to enable {0})
com.sun.tools.javac.resources.CompilerProperties.Fragments#FileDoesNotContainPackage(Symbol)->Fragment:::compiler.misc.file.does.not.contain.package=\    file does not contain package {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#FileDoesntContainClass(Name)->Fragment:::compiler.misc.file.doesnt.contain.class=\    file does not contain class {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IllegalSignature(Symbol, Type)->Fragment:::compiler.misc.illegal.signature=\    illegal signature attribute for type {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#InaccessibleVarargsType(Type, Kind, Symbol)->Fragment:::compiler.misc.inaccessible.varargs.type=\    formal varargs element type {0} is not accessible from {1} {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#InapplicableMethod(KindName, Symbol, Symbol, JCDiagnostic)->Fragment:::compiler.misc.inapplicable.method=\    {0} {1}.{2} is not applicable\n\    ({3})
com.sun.tools.javac.resources.CompilerProperties.Fragments#InapplicableMethod(KindName, Symbol, Symbol, Fragment)->Fragment:::compiler.misc.inapplicable.method=\    {0} {1}.{2} is not applicable\n\    ({3})
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleAbstractDefault(KindName, Type, Name, List, Symbol, Symbol)->Fragment:::compiler.misc.incompatible.abstract.default=\    {0} {1} inherits abstract and default for {2}({3}) from types {4} and {5}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleAbstracts(KindName, Symbol)->Fragment:::compiler.misc.incompatible.abstracts=\    multiple non-overriding abstract methods found in {0} {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleBounds(Type, Fragment, Fragment)->Fragment:::compiler.misc.incompatible.bounds=\    inference variable {0} has incompatible bounds\n\    {1}\n\    {2}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleDescsInFunctionalIntf(KindName, Symbol)->Fragment:::compiler.misc.incompatible.descs.in.functional.intf=\    incompatible function descriptors found in {0} {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleDiffRet(Name, List)->Fragment:::compiler.misc.incompatible.diff.ret=\    both define {0}({1}), but with unrelated return types
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleEqBounds(Type, List)->Fragment:::compiler.misc.incompatible.eq.bounds=\    inference variable {0} has incompatible equality constraints {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleRetTypeInLambda(JCDiagnostic)->Fragment:::compiler.misc.incompatible.ret.type.in.lambda=\    bad return type in lambda expression\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleRetTypeInLambda(Fragment)->Fragment:::compiler.misc.incompatible.ret.type.in.lambda=\    bad return type in lambda expression\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleRetTypeInMref(JCDiagnostic)->Fragment:::compiler.misc.incompatible.ret.type.in.mref=\    bad return type in method reference\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleRetTypeInMref(Fragment)->Fragment:::compiler.misc.incompatible.ret.type.in.mref=\    bad return type in method reference\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleTypeInConditional(JCDiagnostic)->Fragment:::compiler.misc.incompatible.type.in.conditional=\    bad type in conditional expression\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleTypeInConditional(Fragment)->Fragment:::compiler.misc.incompatible.type.in.conditional=\    bad type in conditional expression\n\    {0}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleUnrelatedDefaults(KindName, Type, Name, List, Symbol, Symbol)->Fragment:::compiler.misc.incompatible.unrelated.defaults=\    {0} {1} inherits unrelated defaults for {2}({3}) from types {4} and {5}
com.sun.tools.javac.resources.CompilerProperties.Fragments#IncompatibleUpperBounds(Type, List)->Fragment:::compiler.misc.incompatible.upper.bounds=\    inference variable {0} has incompatible upper bounds {1}
com.sun.tools.javac.resources.CompilerProperties.Fragments#InconvertibleTypes(Type, Type)->Fragment:::compiler.misc.inconvertible.types=\    {0} cannot be converted to {1}
