org.w3c.dom.css.Counter#getIdentifier()->String::: This attribute is used for the identifier of the counter.
org.w3c.dom.css.Counter#getListStyle()->String::: This attribute is used for the style of the list.
org.w3c.dom.css.Counter#getSeparator()->String::: This attribute is used for the separator of the nested counters.
org.w3c.dom.css.CSSStyleSheet#insertRule(String, int)->int::: Used to insert a new rule into the style sheet
org.w3c.dom.css.CSSStyleSheet#deleteRule(int)->void::: Used to delete a rule from the style sheet.
org.w3c.dom.css.CSSValue#getCssText()->String::: A string representation of the current value.
org.w3c.dom.css.CSSValue#setCssText(String)->void::: A string representation of the current value.
org.w3c.dom.css.CSSValue#getCssValueType()->short::: A code defining the type of the value as defined above.
org.w3c.dom.css.CSSValueList#getLength()->int:::The number of CSSValues in the list
org.w3c.dom.css.CSSValueList#item(int)->CSSValue:::Used to retrieve a CSSValue by ordinal index
org.w3c.dom.css.DocumentCSS#getOverrideStyle(Element, String)->CSSStyleDeclaration::: This method is used to retrieve the override style declaration for a specified element and a specified pseudo-element.
org.w3c.dom.css.DOMImplementationCSS#createCSSStyleSheet(String, String)->CSSStyleSheet:::Creates a new CSSStyleSheet.
org.w3c.dom.css.ElementCSSInlineStyle#getStyle()->CSSStyleDeclaration::: The style attribute.
org.w3c.dom.css.Rect#getTop()->CSSPrimitiveValue::: This attribute is used for the top of the rect.
org.w3c.dom.css.Rect#getRight()->CSSPrimitiveValue::: This attribute is used for the right of the rect.
org.w3c.dom.css.Rect#getBottom()->CSSPrimitiveValue::: This attribute is used for the bottom of the rect.
org.w3c.dom.css.Rect#getLeft()->CSSPrimitiveValue::: This attribute is used for the left of the rect.
org.w3c.dom.css.RGBColor#getRed()->CSSPrimitiveValue::: This attribute is used for the red value of the RGB color.
org.w3c.dom.css.RGBColor#getGreen()->CSSPrimitiveValue::: This attribute is used for the green value of the RGB color.
org.w3c.dom.css.RGBColor#getBlue()->CSSPrimitiveValue::: This attribute is used for the blue value of the RGB color.
org.w3c.dom.css.ViewCSS#getComputedStyle(Element, String)->CSSStyleDeclaration::: This method is used to get the computed style as it is defined in [CSS2].
